m,A_R,K_R,zero_vals
0.01456411450505257,25.18123139592644,25.53614638111823,0.0
0.014920370385909579,20.152504505274415,30.408306609704578,0.0
0.015285340717109668,18.049957935267305,32.35977225505104,0.0
0.015659238664663178,16.483778948996548,33.78023759501449,0.0
0.01604228260887924,15.204903498730209,34.91865053644528,0.0
0.016434696271913865,14.115105161310577,35.87312365874661,0.0
0.016836708848437954,13.163107343724146,36.69482194251975,0.0
0.01724855513950168,12.317902117233425,37.41464387565346,0.0
0.017670475689673275,11.558920771721775,38.05305080098873,0.0
0.018102716927532465,10.871617290054875,38.624483434317874,0.0
0.018545531309600516,10.245209341710948,39.13962079807908,0.0
0.01899917746779097,9.671411095920133,39.60664733211165,0.0
0.01946392036046724,9.143671253921326,40.032014832224554,0.0
0.019940031427195214,8.6566892058977,40.42092624527953,0.0
0.020427788747281336,8.206094010232869,40.777656635683066,0.0
0.0209274772021887,7.788223580225894,41.10577396626294,0.0
0.021439388641926026,7.399968065747693,41.40829564769502,0.0
0.02196382205550674,7.038655952482899,41.68780245163851,0.0
0.022501083745577674,6.701969215127249,41.946523271320835,0.0
0.023051487507319397,6.387879018185092,42.186399429435866,0.0
0.02361535481172266,6.094596008026729,42.4091343126051,0.0
0.02419301499334801,5.820531442049971,42.61623226700183,0.0
0.024784805442678245,5.564266217968662,42.80902949538391,0.0
0.025391071803176013,5.324525995460921,42.98871890339655,0.0
0.0260121681731617,5.1001610486888636,43.156370300239104,0.0
0.0266484573126295,4.890129605040494,43.312946990993375,0.0
0.027300310855122432,4.693484047918122,43.45931952727173,0.0
0.027968109524790126,4.509359465279425,43.596277202560444,0.0
0.028652243358755988,4.336963900704486,43.72453773475253,0.0
0.029353111934923924,4.1755701930495315,43.844755481111825,0.0
0.030071124605357335,4.024508870818027,43.957528454500135,0.0
0.03080670073536688,3.8831621763817816,44.063404352621475,0.0
0.03156026994844667,3.750958820814347,44.1628857689603,0.0
0.032332272377201834,3.6273694612188727,44.25643472090473,0.0
0.03312315892041411,3.5119027312074445,44.34447660396253,0.0
0.03393339150639557,3.404101779364038,44.427403661313825,0.0
0.03476344336278429,3.3035411922975553,44.505578041460495,0.0
0.035613799292939535,3.209824337614132,44.579334504105596,0.0
0.036484955959097946,3.1225808671163255,44.64898282392022,0.0
0.037377422172456015,3.0414646589280236,44.71480993397578,0.0
0.03829171919034839,2.966151875188872,44.777081843642414,0.0
0.03922838102069546,2.896339214272287,44.836045359948535,0.0
0.040187954733898135,2.831742382441806,44.89192963775672,0.0
0.04117100078236196,2.7720947137179865,44.94494757943686,0.0
0.04217809332783711,2.7171458515723588,44.99529710221423,0.0
0.043209820576765624,2.6666606533177823,45.04316228874711,0.0
0.04426678512383154,2.6204181119461247,45.08871443398401,0.0
0.04534960430391472,2.5782103990057097,45.13211299988537,0.0
0.046458910552653915,2.5398419982262106,45.17350648811056,0.0
0.0475953517758296,2.505128913525132,45.21303323895843,0.0
0.0487595917277824,2.473897902472649,45.25082216455398,0.0
0.049952310399088026,2.4459858327231,45.286993422441185,0.0
0.05117420441371529,2.4212390414411216,45.32165903570042,0.0
0.05242598743589904,2.3995127321045775,45.3549234646355,0.0
0.0537083905869657,2.3806704926833304,45.38688413433489,0.0
0.05502216287235483,2.3645837334701545,45.41763192243331,0.0
0.056368071619086274,2.351131283226779,45.447251610350285,0.0
0.05774690292392819,2.3401989169240163,45.47582230127986,0.0
0.059159462112527754,2.3316789691111106,45.50341780778458,0.0
0.060606574209772925,2.325469962924141,45.5301070114619,0.0
0.062089084421659675,2.321476238144706,45.5559541969941,0.0
0.06360785862894636,2.3196076449482605,45.581019362549846,0.0
0.06516378389288341,2.31977921363952,45.60535850855675,0.0
0.0667577689733139,2.3219108713759176,45.62902390627293,0.0
0.06839074485944731,2.325927169283842,45.65206434794248,0.0
0.07006366531361682,2.331757005195115,45.674525379658895,0.0
0.0717775074283375,2.3393333982395164,45.696449518368574,0.0
0.07353327219699074,2.3485932405769474,45.717876454127975,0.0
0.07533198509846849,2.3594770821150335,45.738843238559205,0.0
0.07717469669611841,2.3719289119713847,45.759384460640916,0.0
0.07906248325134016,2.3858959646873354,45.77953241057272,0.0
0.08099644735219073,2.4013285321152997,45.79931723262138,0.0
0.08297771855736648,2.4181797582536184,45.81876706765623,0.0
0.0850074540559376,2.4364054942978535,45.83790818607161,0.0
0.08708683934322049,2.4559641057428787,45.85676511179939,0.0
0.08921708891318293,2.47681632557982,45.87536073790713,0.0
0.0913994469677861,2.4989250897249784,45.89371643444313,0.0
0.0936351881436781,2.5222553937556595,45.91185214897866,0.0
0.09592561825666338,2.5467741467000886,45.92978650035674,0.0
0.09827207506438246,2.5724500302213,45.947536866056076,0.0
0.10067592904764812,2.599253370565037,45.96511946367719,0.0
0.10313858421089371,2.6271560034671992,45.98254942682672,0.0
