m,A_R,K_R,zero_vals
0.00028017578125000004,0.00012,0.00012,0.0
0.00031701146333367364,0.0,5.648986627390596,
0.00035869006034923694,0.0,10.749293757865269,
0.00040584828712619255,0.0,15.252540070146186,
0.00045920656960188,0.0,19.227640893714952,
0.0005195800506112748,0.0,22.735470928807967,
0.0005878910426461575,0.0,25.82980090458149,
0.0006651831178217426,0.0,28.558125606681692,
0.0007526370503001,0.0,30.9623972999175,
0.0008515888547193064,0.0,33.0796753513252,
0.0009635501961974615,0.0,34.94270227959383,
0.0010902314837107484,0.0,36.580414424130645,
0.0012335679996380363,0.0,38.018395259690465,
0.0013957494646473713,0.0,39.279277623021535,
0.0015792534895806764,0.0,40.38310073582309,
0.0017868834253738008,0.0,41.3476268839866,
0.002021811189236885,0.0,42.18862184519846,
0.002287625721341251,0.0,42.92010266641735,
0.0025883878122750508,0.0,43.55455574513655,
0.0029286921388547394,0.0,44.10312779341213,
0.003313737455999928,0.0,44.57579193100919,
0.003749406016977573,0.0,44.981490970833384,
0.004242353435301222,0.0,45.328259865612054,
0.004800110361085953,0.0,45.623329278116195,
0.005431197525146497,0.0,45.873212334371615,
0.00614525590834207,0.0,46.08377668582505,
0.006953194024736652,0.0,46.260304106426844,
0.007867354568587365,0.0,46.40753990076312,
0.00890170297099062,0.0,46.52973435837788,
0.010072040746724768,0.0,46.63067836823385,
0.01139624689054242,0.0,46.713735095805404,
0.012894551010670843,0.0,46.781869322606816,
0.014589842372121393,0.0,46.83767569598814,
0.01650801957099509,0.0,46.883406751619006,
0.01867838618168242,0.0,46.92100119349116,
0.02113409842117327,0.0,46.952112573850954,
0.02391267166934693,0.0,46.97813822994416,
0.02705655358324213,0.0,47.00024812454978,
0.030613772560648612,0.0,47.019413105608365,
0.03463867145945714,0.0,47.036432047325796,
0.03919273778163816,0.0,47.05195734930932,
0.044345543004388685,0.0,47.06651833933499,
0.05017580540840416,0.0,47.08054223095258,
0.05677259263987101,0.0,47.09437241255803,
0.06423668237745676,0.0,47.10828397242562,
0.07268210189091051,0.0,47.12249648172284,
0.08223787001077457,0.0,47.13718415459137,
0.0930499681208976,0.0,47.15248357577856,
0.10528357028417291,0.0,47.168499231071515,
0.11912556657064495,0.0,47.18530709629687,
0.13478741813631728,0.0,47.20295654145521,
0.1525083876690776,0.0,47.22147079381498,
0.17255919455255725,0.0,47.24084618292366,
0.19524615058706565,0.0,47.261050367223135,
0.22091583944810533,0.0,47.282019719554775,
0.24996041136953473,0.0,47.303656029868634,
0.28282357393709684,0.0,47.325822669178045,
0.3200073705123594,0.0,47.34834034847591,
0.36207984983956937,0.14832638414895827,47.37098259918864,0.0
0.40968374400233315,0.5152264163772268,47.39347109563566,0.0
0.46354628730136815,0.8962113617851064,47.41547093267943,0.0
0.5244903260541839,1.28096642146042,47.43658596050162,0.0
0.5934468890386737,1.6583406922293908,47.45635426084007,0.0
0.6714694106165402,2.0179662535821277,47.474243822065844,0.0
0.7597498238201086,2.351521274141954,47.48964843265201,0.0
0.8596367692531003,2.6535432911598176,47.501883762201494,0.0
0.9726561979787711,2.9216837218281966,47.510183535857905,0.0
1.1005346831412381,3.1563938003790977,47.513695633068664,0.0
1.245225796446547,3.360200119247229,47.51147785729828,0.0
1.4089399524512223,3.5368392632084866,47.50249303382067,0.0
1.5941781765829859,3.6904997858573103,47.485603003239774,0.0
1.8037703127603197,3.8253012085728306,47.45956099433794,0.0
2.0409182543003515,3.945016184822113,47.42300178678641,0.0
2.309244858544179,4.052973755137794,47.37442901517086,0.0
2.612849292457723,4.152069914054301,47.312198920960455,0.0
2.9563696547107483,4.244829087378839,47.234499824212314,0.0
3.34505383089789,4.333482737846931,47.13932655273693,0.0
3.7848396643414413,4.420048572670198,47.024449018227635,0.0
4.282445667227743,4.506404213344896,46.887374046420454,0.0
4.8454736578514215,4.594354557466587,46.72529942666426,0.0
5.48252489193424,4.685694552444999,46.535058913040146,0.0
6.20333146213138,4.782270203983466,46.313056545099386,0.0
7.018904973086735,4.886041239085785,46.05518810589755,0.0
7.941704763313567,4.999149427356171,45.756746718552044,0.0
8.985828243789506,5.123997445959301,45.412308374404425,0.0
10.167226261027034,5.26334464189375,45.01559137953099,0.0
11.503946774674105,5.420428476151422,44.55928095108847,0.0
13.01641057225439,5.599124455346776,44.034805873589875,0.0
14.72772323308107,5.804164084751515,43.432047115979174,0.0
16.6640281071488,6.041441930906304,42.73894649338036,0.0
18.85490570138527,6.318463449739749,41.94096263383749,0.0
21.333825574599235,6.645023601213385,41.02028289523437,0.0
24.138657644624857,7.034282072219708,39.95462382147223,0.0
27.312250718790825,7.504561797555121,38.71529159112716,0.0
30.903087085797353,8.08257117185736,37.26379992397568,0.0
34.966023169058516,8.809727118049613,35.54536582483587,0.0
39.563127556309354,9.756257710729253,33.474601662458944,0.0
44.76462920787311,11.05950022511685,30.8969845171,0.0
50.64999032915934,13.072838081553382,27.439655674463847,0.0
57.309120297431946,19.436356997611664,19.44046584711643,0.0
