m,poisson,delta,neg_binom
1.641437995933551,7.157551497220993,6.500000506639481,7.120508700609207
1.8368774939801813,7.203247398138046,6.500000506639481,7.170071452856064
2.0555871962570915,7.2441332042217255,6.500000506639481,7.214318960905075
2.3003377934912432,7.280444353818893,6.500000506639481,7.253789156675339
2.5742298715419465,7.312869280576706,7.000000029802322,7.288800925016403
2.8807331907030567,7.3417894542217255,7.000000029802322,7.320036739110947
3.223730641835573,7.36771896481514,7.000000029802322,7.348064333200455
3.6075674361821997,7.390601187944412,7.000000029802322,7.373116165399551
4.037106152017649,7.41063579916954,7.000000029802322,7.3950909078121185
4.517788335484805,7.428557425737381,7.000000029802322,7.414836436510086
5.0557034359975725,7.444984465837479,7.000000029802322,7.432691007852554
5.657665949508183,7.4591659009456635,7.000000029802322,7.448267191648483
6.331301746916734,7.47222974896431,7.000000029802322,7.462158054113388
7.085144681261268,7.483366876840591,7.000000029802322,7.474558800458908
7.928744697542052,7.493599504232407,7.000000029802322,7.48576894402504
8.87278881475294,7.5028277933597565,7.000000029802322,7.495597749948502
9.929236512762284,7.5112126767635345,7.000000029802322,7.504416257143021
11.111471239171708,7.517973333597183,7.000000029802322,7.512272149324417
12.43446995549433,7.524397224187851,7.000000029802322,7.5196124613285065
13.91499287052261,7.530217617750168,7.000000029802322,7.526098936796188
15.571795764494043,7.5354598462581635,7.000000029802322,7.531449943780899
17.425867593851482,7.539939135313034,7.000000029802322,7.536504417657852
19.50069638665789,7.544135302305222,7.499999552965164,7.540980726480484
21.822566797121105,7.547809928655624,7.499999552965164,7.544935494661331
24.4208930887534,7.5509242713451385,7.499999552965164,7.548443228006363
27.328591764512336,7.5538478791713715,7.499999552965164,7.55157545208931
30.582498564531225,7.556279748678207,7.499999552965164,7.554098218679428
34.223835114112156,7.558510452508926,7.499999552965164,7.556823641061783
38.298731133640814,7.560563832521439,7.499999552965164,7.55903497338295
42.85880882595995,7.56247416138649,7.499999552965164,7.561007887125015
47.96183684442504,7.564199715852737,7.499999552965164,7.56278857588768
53.672462126336804,7.566092163324356,7.499999552965164,7.564497739076614
60.06302886287205,7.5670026242733,7.499999552965164,7.565975934267044
67.21449498050858,7.56806954741478,7.499999552965164,7.567249983549118
75.217457744251,7.569169253110886,7.499999552965164,7.568361610174179
84.17330147535661,7.569979876279831,7.499999552965164,7.569367438554764
94.19548192324807,7.570911198854446,7.499999552965164,7.570255547761917
105.41096356248572,7.571687549352646,7.499999552965164,7.571626454591751
117.96182802297797,7.572349160909653,7.499999552965164,7.572155445814133
132.00707402958182,7.572930306196213,7.499999552965164,7.572796195745468
147.7246316533606,7.57371261715889,7.499999552965164,7.573356479406357
165.31361639173096,7.574040442705154,7.499999552965164,7.573846727609634
184.99685163297286,7.574307173490524,7.499999552965164,7.574274390935898
207.0236914605666,7.574940472841263,7.499999552965164,7.574651390314102
231.67317955761922,7.57533386349678,7.499999552965164,7.574982196092606
259.2575842294851,7.5761862099170685,7.499999552965164,7.575247436761856
290.12635432748345,7.575509697198868,7.499999552965164,7.575514167547226
324.6705461887264,7.5758568942546844,7.499999552965164,7.575748115777969
363.32777767407464,7.5768642127513885,7.499999552965164,7.5760044157505035
406.58777206370905,7.576250284910202,7.499999552965164,7.5761400163173676
454.99856204230696,7.576664537191391,7.499999552965164,7.576300948858261
509.17343236807346,7.576609402894974,7.499999552965164,7.576445490121841
569.7986891777882,7.57756307721138,7.499999552965164,7.576622813940048
637.6423543521163,7.577631622552872,7.499999552965164,7.576680928468704
713.563895084437,7.577801495790482,7.499999552965164,7.577136904001236
798.5251119107745,7.5769685208797455,7.499999552965164,7.5769685208797455
893.6023231341647,7.577075809240341,7.499999552965164,7.5771041214466095
1000.0,7.577180117368698,7.499999552965164,7.577282935380936
