m,A_R,K_R,zero_vals
0.006972942858934401,15.084588720100955,15.084588720100955,0.0
0.007173637761461119,8.368141259803313,22.194527381694797,0.0
0.007380109054919917,5.857227667796429,25.086241726138827,0.0
0.007592522995113892,4.0797872843957474,27.234969940498985,0.0
0.007811050623012611,2.693711240167863,28.98310322846749,0.0
0.008035867902478514,1.5636446435690208,30.46627094617952,0.0
0.008267155861957356,0.6186926268249024,31.755633564212342,0.0
0.008505100740246846,0.0,32.89444989610099,
0.008749894136460719,0.0,33.91156687432572,
0.00900173316430906,0.0,34.82749087813197,
0.009260820610819225,0.0,35.65749880960906,
0.00952736509962489,0.0,36.41338668927992,
0.009801581258955052,0.0,37.10452334702986,
0.010083689894457959,0.0,37.73852095669847,
0.010373918166999287,0.0,38.32168093303713,
0.010672499775577717,0.0,38.859301390378604,
0.010979675145505144,0.0,39.35589570877122,
0.011295691622003126,0.0,39.81535198955832,
0.011620803669371354,0.0,40.241052024339545,
0.011955273075888628,0.0,40.63596181242525,
0.012299369164611263,0.0,41.002701623650545,
0.012653369010238716,0.0,41.343601066691015,
0.013017557662220952,0.0,41.660742964527614,
0.013392228374287366,0.0,41.95599874774926,
0.01377768284058195,0.0,42.23105731819285,
0.014174231438594876,0.0,42.48744883905291,
0.01458219347908615,0.0,42.726564506712656,
0.01500189746320258,0.0,42.94967313980397,
0.015433681346995,0.0,43.15793519648099,
0.01587789281354887,0.0,43.352414707663506,
0.016334889552947346,0.0,43.534089502758476,
0.01680503955029216,0.0,43.70386002707928,
0.01728872138201435,0.0,43.86255698937446,
0.01778632452071342,0.0,44.0109480286267,
0.01829824964877028,0.0,44.14974355805461,
0.01882490898098669,0.0,44.27960190917447,
0.019366726596510772,0.0,44.40113388200326,
0.01992413878031609,0.0,44.51490678575186,
0.020497594374509136,0.0,44.62144804182644,
0.021087555139748086,0.0,44.72124840815081,
0.021694496127063916,0.0,44.81476487478058,
0.022318906060383347,0.0,44.90242327328339,
0.022961287730061362,0.0,44.98462063535563,
0.02362215839774052,0.0,45.06172733123128,
0.02430205021286288,0.0,45.1340890137123,
0.025001510641169795,0.0,45.20202839084857,
0.025721102905535066,0.0,45.26584684562597,
0.02646140643948588,0.0,45.325825920303714,
0.02722301735377696,0.0,45.38222867869423,
0.0280065489163939,0.0,45.43530096055819,
0.028812632046371606,0.0,45.48527253757757,
0.02964191582182598,0.0,45.53235818152019,
0.03049506800260776,0.0,45.57675865282664,
0.03137277556799922,0.0,45.61866161680348,
0.03227574526988696,0.0,45.65824249438197,
0.033204704201856054,0.0,45.69566525325109,
0.0341604003846638,0.0,45.731083144075384,
0.03514360336856455,0.0,45.76463938705004,
0.036155104852970764,0.0,45.79646781248743,
0.037195719323948835,0.0,45.82669345912571,
0.03826628471006357,0.0,45.855433133655474,
0.03936766305709906,0.0,45.882795934254524,
0.04050074122219915,0.0,45.90888374079492,
0.041666431587987024,0.0,45.933791674215726,
0.04286567279723813,0.0,45.957608527139044,
0.044099430508698655,0.0,45.98041716784493,
0.04536869817465795,0.0,46.002294919107435,
0.04667449784090083,0.0,46.023313913981255,
0.048017880969684214,0.0,46.04354142958422,
0.0493999292864007,0.0,46.06304020052674,
0.05082175565061046,0.0,46.081868713192634,
0.05228450495214347,0.0,46.100081481982215,
0.05378935503299325,0.0,46.11772930865906,
0.05533751763574424,0.0,46.134859525760234,
0.05693023937929706,0.0,46.151516225055495,
0.05856880276267709,0.0,46.16774047183583,
0.0602545271977341,0.0,46.183570505949234,
0.061988770071565814,0.0,46.19904193021359,
0.06377292783951942,0.0,46.21418788707316,
0.06560843714965188,0.0,46.229039224041934,
0.06749677599955493,0.0,46.24362464858144,
0.06943946492647507,0.0,46.25797087318276,
0.07143806823168787,0.0,46.272102750837426,
0.07349419524011239,0.0,46.28604340191753,
0.07560950159617913,0.0,46.29981433253395,
