m,A_R,K_R,zero_vals
0.014912347793579103,14.03099303106841,14.03099303106841,0.0
0.015275059262086879,8.496489674147968,19.94419895406709,0.0
0.01564659292353222,6.415163694086348,22.391219296625888,0.0
0.016027163359186983,4.9285162586903555,24.235850003404607,0.0
0.016416990369560756,3.757409469706835,25.757416660469683,0.0
0.016816299101347798,2.791905561988204,27.066040065292576,0.0
0.01722532017746179,1.97468712678385,28.219215920391168,0.0
0.017644289830233296,1.2711453906425207,29.25172704068909,0.0
0.01807345003784704,0.6583637709613404,30.186658782149102,0.0
0.018513048664097698,0.12017156558909985,31.04034760067798,0.0
0.018963339601544987,0.0,31.82491192769769,
0.019424582918150694,0.0,32.54967181312112,
0.019897045007482267,0.0,33.222002618959195,
0.02038099874256995,0.0,33.84787711877899,
0.020876723633506015,0.0,34.4322251848393,
0.02138450598887734,0.0,34.979181239011005,
0.021904639081124472,0.0,35.49225974287039,
0.022437423315922727,0.0,35.974482919016765,
0.022983166405683098,0.0,36.42847580744124,
0.023542183547273186,0.0,36.85653840372025,
0.024114797604060927,0.0,37.26070135279819,
0.02470133929238601,0.0,37.64276960687877,
0.025302147372566912,0.0,38.00435711766687,
0.025917568844553734,0.0,38.346914744296875,
0.02654795914833991,0.0,38.67175295342886,
0.0271936823692485,0.0,38.98006047063007,
0.027855111448211577,0.0,39.27291974693175,
0.028532628397164368,0.0,39.55131989247724,
0.029226624519678238,0.0,39.81616757735901,
0.029937500636960206,0.0,40.06829628462628,
0.030665667319349412,0.0,40.30847421719166,
0.03141154512344416,0.0,40.537411096522966,
0.0321755648349968,0.0,40.7557640418264,
0.03295816771771616,0.0,40.96414268197157,
0.03375980576812199,0.0,41.16311362223545,
0.03458094197659784,0.0,41.35320436612428,
0.03542205059479374,0.0,41.534906773784556,
0.03628361740953278,0.0,41.70868012476381,
0.03716614002337984,0.0,41.87495384075652,
0.03807012814203478,0.0,42.0341299153644,
0.038996103868715604,0.0,42.18658508973243,
0.03994460200570204,0.0,42.332672807394815,
0.04091617036321347,0.0,42.47272497585996,
0.041911370075799675,0.0,42.607053559198945,
0.04293077592642716,0.0,42.73595202146259,
0.043974976678448074,0.0,42.859696638660786,
0.04504457541564376,0.0,42.9785476942298,
0.046140189890539,0.0,43.09275057082608,
0.04726245288118833,0.0,43.20253674984717,
0.04841201255664043,0.0,43.30812472833809,
0.04958953285129158,0.0,43.40972086186105,
0.05079569384834474,0.0,43.50752014083377,
0.052031192172595005,0.0,43.60170690677697,
0.053296741392769346,0.0,43.69245551443675,
0.054593072433651725,0.0,43.77993094473106,
0.05592093399823294,0.0,43.86428937308422,
0.05728109300012796,0.0,43.94567869724121,
0.0586743350065109,0.0,44.02423902798244,
0.060101464691823946,0.0,44.10010314608927,
0.06156330630252095,0.0,44.17339692830122,
0.0630607041331158,0.0,44.24423974486496,
0.06459452301380911,0.0,44.31274483096483,
0.06616564880997557,0.0,44.379019634100956,
0.06777498893380032,0.0,44.443166139306975,
0.06942347286835966,0.0,44.50528117382982,
0.07111205270444926,0.0,44.56545669289474,
0.07284170369046898,0.0,44.62378004786704,
0.07461342479568316,0.0,44.68033423812158,
0.07642823928718057,0.0,44.735198147717256,
0.07828719532086784,0.0,44.7884467680211,
0.08019136654683764,0.0,44.840151407165095,
0.08214185272946088,0.0,44.89037988722027,
0.08413978038256197,0.0,44.93919672998609,
0.08618630342004245,0.0,44.98666333199684,
0.08828260382233057,0.0,45.032838129598886,
0.09042989231904033,0.0,45.07777675458962,
0.09262940908823492,0.0,45.12153218107454,
0.09488242447269828,0.0,45.16415486409997,
0.09719023971362821,0.0,45.20569287051736,
0.0995541877021758,0.0,45.24619200256212,
0.10197563374926323,0.0,45.285695914625656,
0.10445597637412692,0.0,45.32424622356222,
0.10699664811203974,0.0,45.361882612888984,
0.10959911634167949,0.0,45.398642931383584,
0.11226488413262128,0.0,45.43456328621965,
0.11499549111344366,0.0,45.46967813103975,
0.11779251436094933,0.0,45.504020349282364,
0.12065756931101422,0.0,45.53762133294289,
0.12359231069159148,0.0,45.57051105709646,
0.12659843347840835,0.0,45.60271815046522,
0.1296776738739086,0.0,45.63426996197107,
0.13283181031000554,0.0,45.66519262406868,
0.13606266447522516,0.0,45.6955111122869,
0.13937210236683198,0.0,45.72524930181905,
0.1427620353685459,0.0,45.754430021009064,
0.1462344213544723,0.0,45.78307510198611,
0.14979126581988259,0.0,45.811205428556676,
0.15343462303949906,0.0,45.83884098159029,
0.15716659725395224,0.0,45.866000881936955,
0.16098934388509614,0.0,45.8927034310856,
0.16490507078088443,0.0,45.91896614962644,
0.1689160394905243,0.0,45.94480581372155,
0.17302456657064685,0.0,45.97023848954047,
0.1772330249232466,0.0,45.99527956596748,
0.18154384516616406,0.0,46.01994378551109,
0.18595951703690206,0.0,46.04424527357863,
0.19048259083058686,0.0,46.068197566223716,
0.19511567887290548,0.0,46.09181363639893,
0.19986145702886798,0.0,46.1151059188281,
0.20472266624826788,0.0,46.13808633362224,
0.20970211414873255,0.0,46.160766308480184,
0.2148026766372779,0.0,46.18315679995997,
0.22002729957130418,0.0,46.20526831342098,
0.22537900045999126,0.0,46.22711092207462,
0.23086087020707807,0.0,46.24869428492005,
0.2364760748960303,0.0,46.270027663814936,
0.2422278576186292,0.0,46.29111993963912,
0.24811954034803652,0.0,46.31197962760427,
0.2541545258574184,0.0,46.332614891796865,
0.2603362996852347,0.0,46.35303355894156,
0.26666843214833147,0.0,46.37324313148655,
0.2731545804039961,0.0,46.39325079999756,
0.2797984905621684,0.0,46.413063454921364,
0.2866039998490267,0.0,46.43268769778474,
0.2935750388231983,0.0,46.45212985177595,
0.30071563364587545,0.0,46.471395971851045,
0.3080299084061453,0.0,46.49049185429778,
0.3155220875028812,0.021904922857432476,46.50942304585001,0.0
0.3231964980845661,0.07728281028253998,46.528194852354744,0.0
0.3310575725484609,0.13373472921895554,46.54681234701046,0.0
0.3391098511005595,0.19125971176325446,46.56528037821315,0.0
0.34735798437780896,0.24984941814368491,46.583603577058135,0.0
0.35580673613411035,0.309488112424236,46.60178636443349,0.0
0.36446098599164983,0.37015262418143124,46.619832957837595,0.0
0.3733257322591519,0.43181246667117884,46.63774737788911,0.0
0.3824060948186787,0.4944300283093545,46.655533454498475,0.0
0.3917073180826458,0.5579608476254861,46.67319483281207,0.0
0.401234774022761,0.6223539640224023,46.69073497888478,0.0
0.4109939652726354,0.6875523386004171,46.70815718512934,0.0
