m,A_R,K_R,zero_vals
0.0002519903242588042,0.00011999942928291198,0.00011999942928291198,0.0
0.0002642088654511948,1.2107989835477255e-06,0.00011999847532501864,
0.0002770198609344764,0.0,0.00011999998920492975,
0.00029045203771306565,0.0,2.1157844375528954,
0.00030453551571028436,0.0,4.310757141906511,
0.00031930187530840293,0.0,6.403627812782488,
0.00033478422816357205,0.0,8.399095531645665,
0.00035101729145443916,0.0,10.30163791139568,
0.00036803746573094284,0.0,12.115528729638923,
0.000385882916537848,0.0,13.844840503920222,
0.00040459365999605745,0.0,15.493458086681057,
0.000424211652533599,0.0,17.065085391418695,
0.0004447808849675017,0.0,18.563254460733813,
0.0004663474811475279,0.0,19.99133340122804,
0.0004889598013829528,0.0,21.352533684370318,
0.0005126685508843218,0.0,22.649917618463697,
0.0005375268934633402,0.0,23.886405402783506,
0.0005635905707458628,0.0,25.064781307635645,
0.0005909180271652957,0.0,26.187700401507996,
0.0006195705410167004,0.0,27.25769434777974,
0.0006496123618654617,0.0,28.277177199658606,
0.000681110854618649,0.0,29.248450936439404,
0.0007141366505821293,0.0,30.173710592305,
0.000748763805842154,0.0,31.055049367672645,
0.0007850699673265819,0.0,31.894463356216857,
0.0008231365469180934,0.0,32.6938560681289,
0.0008630489040098347,0.0,33.45504285217291,
0.00090489653691284,0.0,34.1797550145684,
0.0009487732835444512,0.0,34.86964377793716,
0.0009947775318477371,0.0,35.52628414006784,
0.0010430124404137613,0.0,36.1511784234534,
0.0010935861698014142,0.0,36.74575979711836,
0.0011466121250735058,0.0,37.31139554966238,
0.0012022092100929939,0.0,37.849390266110476,
0.0012605020941495505,0.0,38.36098884960199,
0.0013216214915143594,0.0,38.847379396466586,
0.0013857044545500046,0.0,39.3096959643038,
0.0014528946810327059,0.0,39.74902118967931,
0.0015233428363760474,0.0,40.16638881365362,
0.0015972068914787247,0.0,40.5627860698748,
0.0016746524769539022,0.0,40.939155980345326,
0.001755853254534495,0.0,41.29639953387338,
0.001840991306487191,0.0,41.63537777361345,
0.001930257543908451,0.0,41.95691377215941,
0.0020238521348180027,0.0,42.26179452870779,
0.0021219849530098004,0.0,42.550772763120264,
0.00222487604866693,0.0,42.824568627618035,
0.0023327561417957453,0.0,43.083871330340166,
0.002445867139585723,0.0,43.32934067863306,
0.002564462678855121,0.0,43.56160854200613,
0.002688808694798803,0.0,43.781280237093775,
0.0028191840173136316,0.0,43.98893583794347,
0.0029558809962384972,0.0,44.185131416674764,
0.0030992061569111405,0.0,44.3704002097607,
0.003249480887511663,0.0,44.54525372051054,
0.003407042159734039,0.0,44.71018275454457,
0.0035722432844016985,0.0,44.865658392814225,
0.0037454547037214137,0.0,45.01213290480739,
0.00392706482195219,0.0,45.15004060278202,
0.004117480876351689,0.0,45.27979864162921,
0.004317129850353216,0.0,45.40180776443148,
0.004526459431021026,0.0,45.51645299825361,
0.004745939012930738,0.0,45.62410430332671,
0.00497606075072616,0.0,45.72511717516186,
0.005217340662712553,0.0,45.81983320520967,
0.005470319787961085,0.0,45.908580602033545,
0.005735565399519196,0.0,45.99167467496497,
0.006013672276447138,0.0,46.06941828502406,
0.0063052640375333355,0.0,46.142102262480236,
0.006610994539679034,0.0,46.2100057980549,
0.006931549344088018,0.0,46.27339680679948,
0.0072676472535491915,0.0,46.33253226961637,
0.0076200419242590635,0.0,46.38765855390313,
0.00798952355579853,0.0,46.43901171642801,
0.008376920663053495,0.0,46.48681779061424,
0.008783101934052559,0.0,46.53129306078266,
0.009208978177887888,0.0,46.57264432448021,
0.009655504367087068,0.0,46.6110691467307,
0.010123681779015771,0.0,46.64675610655068,
0.010614560241113057,0.0,46.6798850375895,
0.011129240484993972,0.0,46.710627265711125,
0.011668876614698141,0.0,46.739145842591704,
0.012234678694619203,0.0,46.76559577860605,
0.012827915462918036,0.0,46.79012427476671,
0.013449917176504433,0.0,46.812870954984135,
0.01410207859396656,0.0,46.83396809871799,
0.01478586210313711,0.0,46.853540875097345,
0.01550280100030938,0.0,46.871707578446596,
0.016254502928456312,0.0,46.88857986517064,
0.017042653482162502,0.0,46.9042629923392,
0.017869019987352495,0.0,46.91885605746648,
0.018735455464291204,0.0,46.93245223948921,
0.01964390278274274,0.0,46.94513904052077,
0.020596399018605147,0.0,46.95699852750254,
0.02159508002179033,0.0,46.96810757408067,
0.022642185205591834,0.0,46.97853810114484,
0.023740062568280273,0.0,46.988357316164866,
0.02489117395818647,0.0,46.99762795025381,
0.026098100594078674,0.0,47.0064084924107,
0.027363548853212624,0.0,47.01475342017043,
0.028690356340033377,0.0,47.02271342630953,
0.030081498249137112,0.0,47.030335640533,
0.03154009403676118,0.0,47.0376638456901,
0.0330694144157621,0.0,47.04473868820482,
0.03467288868976731,0.0,47.05159788173009,
0.03635411244294597,0.0,47.05827640392981,
0.03811685560264257,0.0,47.06480668573163,
0.03996507089295259,0.0,47.071218792815145,
0.04190290269819616,0.0,47.07754059894967,
0.04393469635616537,0.0,47.083797950990856,
0.04606500790198348,0.0,47.090014825340425,
0.04829861428442583,0.0,47.09621347575623,
0.050640524077611215,0.0,47.102414572434014,
0.05309598871208287,0.0,47.10863733242584,
0.05567051425046422,0.0,47.114899641320456,
0.05836987373409368,0.0,47.121218166436954,
0.06120012012832499,0.0,47.12760846156902,
0.06416759989552118,0.0,47.13408506351887,
0.0672789672261772,0.0,47.140661580617426,
0.07054119896008403,0.0,47.14735077348412,
0.07396161023099136,0.0,47.154164628337455,
0.07754787086985138,0.0,47.16111442310525,
0.08130802260342478,0.0,47.16821078664935,
0.08525049708681581,0.0,47.1754637514912,
0.08938413481037075,0.0,47.18288280029401,
0.0937182049233368,0.0,47.190476906469335,
0.09826242601873351,0.0,47.19825456926128,
0.10302698792604326,0.0,47.206223843599226,
0.10802257456058961,0.0,47.214392365094916,
0.11326038788083868,0.0,47.22276737046417,
0.11875217300734563,0.0,47.231355713712546,
0.12451024455967222,0.0,47.24016387838838,
0.13054751427033187,0.0,47.24919798618537,
0.13687751993768446,0.0,47.258463802203885,
0.14351445578270203,0.0,47.2679667371111,
0.150473204277678,0.0,47.27771184649781,
0.15776936951825118,0.0,47.287703827674186,
0.16541931221357628,0.0,47.2979470141416,
0.17344018637310418,0.0,47.308445368000285,
0.1818499777722342,0.0,47.31920247050731,
0.19066754428309504,0.0,47.330221511005064,
0.19991265816088932,0.0,47.34150527446795,
0.20960605038062563,0.0,47.35305612782193,
0.21976945712365453,0.0,47.36487600533945,
0.23042566851825083,0.0,47.37696639322723,
0.24159857974353602,0.0,47.389328313638856,
0.2533132446113333,0.0,47.401962308380526,
0.26559593174610946,0.0,47.414868422401334,
0.27847418348897496,0.0,47.428046187352884,
0.29197687765783054,0.0,47.44149460540742,
0.30613429230214784,0.0,47.45521213351439,
0.32097817359758785,0.0,47.469196668297606,
0.33654180703270536,0.0,47.48344553186051,
0.352860092047361,0.06367369951527536,47.497955458568065,0.0
0.3699696202902129,0.1982318753730623,47.512722583164056,0.0
0.38790875767076743,0.3357933409697057,47.52774243030011,0.0
0.40671773038997977,0.47594680482101237,47.54300990571784,0.0
0.4264387151423217,0.6182028002072498,47.558519289302836,0.0
0.44711593369157526,0.7620100209851381,47.5742642301286,0.0
0.4687957520324334,0.9067717518532875,47.59023774372909,0.0
0.4915267843602585,1.051861767244121,47.606432211743225,0.0
0.5153600020821459,1.19663937852943,47.62283938408721,0.0
0.540348848113726,1.3404634954712655,47.63945038382165,0.0
0.566549356718007,1.4827056657378865,47.65625571481823,0.0
0.5940202791549809,1.622762061005774,47.673245272372725,0.0
0.6228232154237408,1.760064351843228,47.69040835683573,0.0
0.6530227523925347,1.8940893558027778,47.70773369037729,0.0
0.6846866086264817,2.0243672963410475,47.72520943687703,0.0
0.7178857862377171,2.150488488350461,47.74282322505266,0.0
0.7526947300984693,2.2721082620307245,47.760562174764374,0.0
0.7891914947740762,2.388949982849339,47.77841292651833,0.0
0.8274579195502825,2.500806081832466,47.79636167408769,0.0
0.8675798119472747,2.6075371087941215,47.81439420018171,0.0
0.9096471401319753,2.7090689174640135,47.83249591507018,0.0
0.9537542346600493,2.805388189059889,47.850651897975375,0.0
1.0,2.8965365958921017,47.86884694109717,0.0
1.2067926406393286,3.209680293725672,47.94115681511754,0.0
1.4563484775012439,3.4537712143223227,48.01285070152407,0.0
1.7575106248547918,3.6424914567230644,48.08294870283256,0.0
2.120950887920191,3.7886676315689187,48.150528508135395,0.0
2.5595479226995357,3.9026507304250444,48.214774740945906,0.0
3.088843596477481,3.9922635394130195,48.27501891319032,0.0
3.72759372031494,4.063285584110905,48.33076565993346,0.0
4.498432668969445,4.119981030277207,48.38170311289307,0.0
5.428675439323859,4.165521802101935,48.4276977843925,0.0
6.551285568595508,4.202295001296681,48.46877654948956,0.0
7.906043210907698,4.232119276459517,48.50509974214612,0.0
9.54095476349994,4.256396421725865,48.53692982652288,0.0
11.513953993264469,4.2762183702775145,48.56459967944139,0.0
13.894954943731374,4.292443635285727,48.58848353837889,0.0
16.768329368110074,4.305752689240334,48.608972491208824,0.0
20.235896477251565,4.316688657955895,48.62645529800376,0.0
24.42053094548651,4.3256876345699755,48.64130450458629,0.0
29.4705170255181,4.333101553392715,48.65386727792618,0.0
35.564803062231285,4.339215654912177,48.664460131986814,0.0
42.91934260128776,4.344261966077003,48.67336665006127,0.0
51.7947467923121,4.348429804987617,48.680837371600504,0.0
62.505519252739695,4.351874040400019,48.687091137634454,0.0
75.43120063354615,4.354721632217021,48.69231733483051,0.0
91.02981779915217,4.3570768492157175,48.69667861869784,0.0
109.85411419875584,4.359025453087159,48.70031381710435,0.0
132.57113655901082,4.360638072209087,48.703340813790334,0.0
159.98587196060572,4.36197293260773,48.705859285283125,0.0
